X,Y,Name,State,Lat_27,Lon_27,Lat_84,Lon_84,Temp_C_ML,TempC_Min,TempC_Max,ResV_km3ML,ResV_km3Mn,ResV_km3Mx,PPotMWe_Mn,PPotMWeP95,PPotMWeP5
-114.7994,43.5634,Worswick (Wasewick) Hot Spring,ID,43.56360000000,-114.79860000000,43.56340000000,-114.79940000000,"105","95","115",1.40000000000,0.30000000000,8.80000000000,6.30000000000,1.60000000000,14.00000000000
-114.3991,43.3282,Magic Reservoir area,ID,43.32830000000,-114.39830000000,43.32820000000,-114.39910000000,"110","105","125",1.50000000000,0.40000000000,9.60000000000,9.10000000000,2.20000000000,20.10000000000
-114.9075,43.2915,Barron's Hot Springs,ID,43.29170000000,-114.90670000000,43.29150000000,-114.90750000000,"95","85","110",1.30000000000,0.30000000000,8.30000000000,4.30000000000,1.00000000000,9.90000000000
-115.3058,43.1165,Latty Hot Springs,ID,43.11670000000,-115.30500000000,43.11650000000,-115.30580000000,"110","90","115",1.50000000000,0.30000000000,8.80000000000,6.40000000000,1.60000000000,14.40000000000
-114.9522,43.0485,White Arrow Hot Springs,ID,43.04860000000,-114.95140000000,43.04850000000,-114.95220000000,"100","90","110",1.40000000000,0.30000000000,8.30000000000,5.00000000000,1.20000000000,11.10000000000
-115.4575,43.0365,Radio Towers area,ID,43.03670000000,-115.45670000000,43.03650000000,-115.45750000000,"90","80","110",1.20000000000,0.30000000000,8.30000000000,3.70000000000,0.80000000000,8.90000000000
-114.8264,42.6879,Banbury area,ID,42.68800000000,-114.82560000000,42.68790000000,-114.82640000000,"95","90","110",1.30000000000,0.30000000000,8.30000000000,4.60000000000,1.10000000000,10.40000000000
-111.7075,42.3082,Maple Grove Hot Springs,ID,42.30830000000,-111.70680000000,42.30820000000,-111.70750000000,"95","85","110",1.30000000000,0.30000000000,8.30000000000,4.30000000000,1.00000000000,10.00000000000
-111.9283,42.133,Wayland (Battle Creek) Hot Springs,ID,42.13310000000,-111.92760000000,42.13300000000,-111.92830000000,"130","90","145",1.80000000000,0.30000000000,11.30000000000,14.00000000000,2.80000000000,33.90000000000
-111.929,42.1182,Squaw Hot Springs area,ID,42.11830000000,-111.92830000000,42.11820000000,-111.92900000000,"130","90","145",1.80000000000,0.30000000000,11.30000000000,13.90000000000,2.80000000000,34.10000000000
-113.3807,42.1016,Raft River,ID,42.10170000000,-113.38000000000,42.10160000000,-113.38070000000,"145","125","155",5.00000000000,2.50000000000,20.00000000000,46.60000000000,16.50000000000,94.50000000000
-115.3675,42.0299,Murphy Hot Springs,ID,42.03000000000,-115.36670000000,42.02990000000,-115.36750000000,"100","90","110",1.40000000000,0.30000000000,8.30000000000,5.00000000000,1.20000000000,11.20000000000
-112.3774,46.7531,Marysville Test Well,MT,46.75330000000,-112.37670000000,46.75310000000,-112.37740000000,"100","95","110",9.00000000000,1.40000000000,20.00000000000,16.00000000000,5.50000000000,30.50000000000
-112.1124,46.5948,Broadwater (Helena) Hot Spring,MT,46.59500000000,-112.11170000000,46.59480000000,-112.11240000000,"105","80","115",1.40000000000,0.30000000000,8.80000000000,5.30000000000,1.10000000000,12.50000000000
-112.0955,46.1987,Boulder Hot Springs,MT,46.19890000000,-112.09480000000,46.19870000000,-112.09550000000,"100","85","115",1.40000000000,0.30000000000,8.80000000000,5.20000000000,1.20000000000,12.20000000000
-114.0055,46.1062,Sleeping Child Hot Springs,MT,46.10640000000,-114.00470000000,46.10620000000,-114.00550000000,"90","85","100",1.20000000000,0.30000000000,7.50000000000,3.10000000000,0.80000000000,7.00000000000
-112.8107,46.0431,Gregson (Fairmont) Hot Springs,MT,46.04330000000,-112.81000000000,46.04310000000,-112.81070000000,"110","100","115",1.50000000000,0.40000000000,8.80000000000,7.10000000000,1.80000000000,15.70000000000
-112.2957,45.6848,Silver Star (Barkel's) Hot Springs,MT,45.68500000000,-112.29500000000,45.68480000000,-112.29570000000,"115","100","125",1.60000000000,0.40000000000,9.60000000000,9.10000000000,2.20000000000,20.50000000000
-111.7267,45.3669,Ennis (Thexton) Hot Springs,MT,45.36700000000,-111.72600000000,45.36690000000,-111.72670000000,"115","100","145",1.60000000000,0.40000000000,11.30000000000,12.90000000000,2.80000000000,31.00000000000
-106.6155,35.9081,Valles Caldera - Sulphur Springs,NM,35.90810000000,-106.61500000000,35.90810000000,-106.61550000000,"225","210","240",1.00000000000,0.10000000000,6.00000000000,27.50000000000,6.40000000000,61.30000000000
-106.5805,35.89,Valles Caldera - Redondo,NM,35.89000000000,-106.58000000000,35.89000000000,-106.58050000000,"275","260","290",6.00000000000,1.00000000000,12.00000000000,101.80000000000,37.40000000000,186.00000000000
-106.6905,35.7717,Jemez Springs (Ojos Calientes),NM,35.77170000000,-106.69000000000,35.77170000000,-106.69050000000,"110","100","125",1.50000000000,0.40000000000,9.60000000000,8.60000000000,2.10000000000,19.30000000000
-105.293,35.6541,Montezuma Hot Spring,NM,35.65410000000,-105.29260000000,35.65410000000,-105.29300000000,"95","90","115",1.30000000000,0.30000000000,8.80000000000,5.20000000000,1.20000000000,11.90000000000
-108.2338,33.2334,Gila Hot Springs,NM,33.23330000000,-108.23330000000,33.23340000000,-108.23380000000,"100","90","110",1.40000000000,0.30000000000,8.30000000000,5.00000000000,1.20000000000,11.10000000000
-106.9255,32.5001,Radium Hot Springs,NM,32.50000000000,-106.92500000000,32.50010000000,-106.92550000000,"90","85","140",1.20000000000,0.30000000000,10.80000000000,7.70000000000,1.30000000000,21.10000000000
-108.8322,32.1484,Lightning Dock,NM,32.14830000000,-108.83170000000,32.14840000000,-108.83220000000,"130","105","140",1.80000000000,0.40000000000,10.80000000000,14.60000000000,3.50000000000,33.20000000000
-118.7101,41.9215,Baltazor Hot Springs,NV,41.92170000000,-118.70920000000,41.92150000000,-118.71010000000,"140","120","150",2.80000000000,0.90000000000,10.00000000000,20.50000000000,6.80000000000,42.10000000000
-115.6288,41.8769,Rowland Hot Springs,NV,41.87700000000,-115.62800000000,41.87690000000,-115.62880000000,"110","100","115",1.30000000000,0.30000000000,7.10000000000,5.80000000000,1.60000000000,12.60000000000
-118.8709,41.7998,McGee Mountain,NV,41.80000000000,-118.87000000000,41.79980000000,-118.87090000000,"100","90","120",1.20000000000,0.30000000000,7.50000000000,5.10000000000,1.20000000000,11.80000000000
-114.7224,41.7882,Mineral (San Jacinto) Hot Springs,NV,41.78830000000,-114.72170000000,41.78820000000,-114.72240000000,"100","90","105",1.20000000000,0.30000000000,6.30000000000,3.50000000000,0.90000000000,7.80000000000
-118.5664,41.5673,Dyke Hot Springs area,NV,41.56750000000,-118.56560000000,41.56730000000,-118.56640000000,"110","100","120",1.30000000000,0.30000000000,6.00000000000,5.40000000000,1.60000000000,11.50000000000
-116.1529,41.4679,Hot Sulphur Springs - Tuscarora,NV,41.46800000000,-116.15210000000,41.46790000000,-116.15290000000,"155","140","170",3.10000000000,1.30000000000,7.80000000000,25.90000000000,11.00000000000,47.70000000000
-118.7842,41.3498,Pinto Hot Springs,NV,41.35000000000,-118.78330000000,41.34980000000,-118.78420000000,"145","135","155",2.90000000000,1.00000000000,10.40000000000,26.00000000000,9.10000000000,52.00000000000
-118.7196,41.0505,MacFarlane's Hot Spring,NV,41.05070000000,-118.71880000000,41.05050000000,-118.71960000000,"95","90","105",1.10000000000,0.30000000000,6.30000000000,3.30000000000,0.90000000000,7.20000000000
-119.0292,41.0482,Double Hot Springs area,NV,41.04830000000,-119.02830000000,41.04820000000,-119.02920000000,"120","105","130",1.50000000000,0.40000000000,8.30000000000,9.40000000000,2.40000000000,20.80000000000
-118.1308,40.9999,Blue Mountain,NV,41.00000000000,-118.13000000000,40.99990000000,-118.13080000000,"205","190","245",3.00000000000,0.80000000000,13.80000000000,62.40000000000,18.40000000000,132.50000000000
-119.115,40.9551,Black Rock Point area,NV,40.95530000000,-119.11410000000,40.95510000000,-119.11500000000,"120","95","130",1.50000000000,0.30000000000,8.30000000000,8.50000000000,2.00000000000,19.50000000000
-117.1088,40.9219,Hot Pot (Blossom Hot Springs),NV,40.92200000000,-117.10800000000,40.92190000000,-117.10880000000,"70","60","100",0.60000000000,0.10000000000,5.80000000000,1.10000000000,0.10000000000,3.20000000000
-119.3492,40.8665,Fly Ranch (Wards) Hot Springs,NV,40.86670000000,-119.34830000000,40.86650000000,-119.34920000000,"100","95","110",2.30000000000,0.60000000000,8.00000000000,5.70000000000,1.90000000000,11.70000000000
-119.1149,40.771,Butte Springs (Trego),NV,40.77110000000,-119.11410000000,40.77100000000,-119.11490000000,"115","95","125",1.40000000000,0.30000000000,7.90000000000,7.30000000000,1.80000000000,16.40000000000
-117.4928,40.7609,Hot Springs Ranch (Pumpernickel Valley),NV,40.76100000000,-117.49200000000,40.76090000000,-117.49280000000,"125","110","135",1.60000000000,0.40000000000,8.80000000000,11.40000000000,3.00000000000,25.20000000000
-119.3625,40.6615,Great Boiling Springs (Gerlach),NV,40.66170000000,-119.36170000000,40.66150000000,-119.36250000000,"175","155","200",3.70000000000,1.20000000000,13.80000000000,49.30000000000,16.60000000000,99.30000000000
-117.6458,40.6032,Leach HS,NV,40.60330000000,-117.64500000000,40.60320000000,-117.64580000000,"120","110","130",2.30000000000,1.00000000000,4.50000000000,7.50000000000,3.40000000000,13.20000000000
-115.2857,40.5865,Sulphur Hot Springs (Ruby Valley),NV,40.58670000000,-115.28500000000,40.58650000000,-115.28570000000,"165","145","175",2.30000000000,0.60000000000,12.10000000000,34.00000000000,9.30000000000,73.70000000000
-116.5808,40.5699,Beowawe HS,NV,40.57000000000,-116.58000000000,40.56990000000,-116.58080000000,"215","210","225",4.50000000000,3.00000000000,10.00000000000,54.10000000000,22.10000000000,98.90000000000
-118.2692,40.5349,Humboldt House - Rye Patch,NV,40.53500000000,-118.26830000000,40.53490000000,-118.26920000000,"205","175","230",9.00000000000,4.80000000000,13.50000000000,90.40000000000,47.60000000000,145.20000000000
-117.8839,40.4068,Kyle HS,NV,40.40690000000,-117.88310000000,40.40680000000,-117.88390000000,"105","80","150",1.20000000000,0.20000000000,10.00000000000,9.10000000000,1.40000000000,24.60000000000
-119.4009,40.3799,San Emidio Desert area,NV,40.38000000000,-119.40000000000,40.37990000000,-119.40090000000,"190","155","210",6.80000000000,2.40000000000,13.80000000000,65.20000000000,28.40000000000,116.50000000000
-117.3258,40.3682,Buffalo Valley Hot Springs,NV,40.36830000000,-117.32500000000,40.36820000000,-117.32580000000,"100","95","110",1.20000000000,0.30000000000,6.70000000000,4.30000000000,1.10000000000,9.40000000000
-116.4338,40.3159,Dann Ranch Hot Spring,NV,40.31600000000,-116.43300000000,40.31590000000,-116.43380000000,"140","90","180",1.80000000000,0.30000000000,12.50000000000,22.30000000000,3.80000000000,57.00000000000
-118.3708,40.2299,Colado area,NV,40.23000000000,-118.37000000000,40.22990000000,-118.37080000000,"110","100","140",2.00000000000,1.00000000000,9.20000000000,10.80000000000,3.30000000000,23.60000000000
-119.6809,40.1499,"The Needles (Needle Rocks, Pyramid Lake)",NV,40.15000000000,-119.68000000000,40.14990000000,-119.68090000000,"120","115","130",3.00000000000,0.80000000000,13.30000000000,17.40000000000,5.20000000000,36.40000000000
-117.8508,39.9899,Dixie Valley Geothermal Field,NV,39.99000000000,-117.85000000000,39.98990000000,-117.85080000000,"225","210","250",10.50000000000,7.00000000000,20.00000000000,129.60000000000,58.70000000000,224.80000000000
-117.9175,39.9499,Dixie Valley Power Partners,NV,39.95000000000,-117.91670000000,39.94990000000,-117.91750000000,"280","270","295",5.00000000000,3.50000000000,10.00000000000,102.90000000000,53.90000000000,168.90000000000
-119.0708,39.9199,Fireball Ridge,NV,39.92000000000,-119.07000000000,39.91990000000,-119.07080000000,"100","90","120",1.20000000000,0.30000000000,7.50000000000,5.10000000000,1.20000000000,11.70000000000
-119.2208,39.8999,Black Warrior,NV,39.90000000000,-119.22000000000,39.89990000000,-119.22080000000,"135","125","145",1.80000000000,0.50000000000,9.60000000000,17.00000000000,4.60000000000,36.80000000000
-117.1408,39.8899,Reese River,NV,39.89000000000,-117.14000000000,39.88990000000,-117.14080000000,"135","125","145",1.80000000000,0.50000000000,9.60000000000,17.10000000000,4.60000000000,36.90000000000
-114.9057,39.8499,Cherry Creek area,NV,39.85000000000,-114.90500000000,39.84990000000,-114.90570000000,"100","90","115",1.20000000000,0.30000000000,7.10000000000,4.50000000000,1.10000000000,10.20000000000
-118.0681,39.7976,Dixie Hot Springs,NV,39.79770000000,-118.06730000000,39.79760000000,-118.06810000000,"130","120","140",1.70000000000,0.40000000000,5.50000000000,9.60000000000,3.30000000000,19.40000000000
-119.0175,39.7882,Brady HS,NV,39.78830000000,-119.01670000000,39.78820000000,-119.01750000000,"185","170","210",4.10000000000,2.30000000000,8.60000000000,36.00000000000,13.40000000000,67.60000000000
-118.9508,39.7499,Desert Peak,NV,39.75000000000,-118.95000000000,39.74990000000,-118.95080000000,"215","205","225",3.00000000000,1.60000000000,4.50000000000,33.00000000000,17.70000000000,51.90000000000
-117.6953,39.6749,Tungsten Mountain,NV,39.67510000000,-117.69450000000,39.67490000000,-117.69530000000,"125","120","135",1.60000000000,0.40000000000,8.80000000000,12.50000000000,3.40000000000,27.10000000000
-119.1112,39.5987,Fernley area (Patua HS/Hazen),NV,39.59880000000,-119.11040000000,39.59870000000,-119.11120000000,"155","140","170",2.10000000000,0.50000000000,7.90000000000,22.20000000000,7.10000000000,45.50000000000
-118.8508,39.5665,Soda Lake area,NV,39.56670000000,-118.85000000000,39.56650000000,-118.85080000000,"205","180","215",4.90000000000,1.80000000000,8.30000000000,48.10000000000,22.90000000000,81.60000000000
-118.5525,39.5165,Stillwater area,NV,39.51670000000,-118.55170000000,39.51650000000,-118.55250000000,"160","145","180",7.40000000000,2.60000000000,15.00000000000,57.10000000000,25.00000000000,100.90000000000
-119.8159,39.4949,Moana area,NV,39.49500000000,-119.81500000000,39.49490000000,-119.81590000000,"95","85","115",1.10000000000,0.30000000000,7.10000000000,3.90000000000,0.90000000000,9.20000000000
-119.7438,39.3879,Steamboat Springs,NV,39.38800000000,-119.74300000000,39.38790000000,-119.74380000000,"165","160","175",2.50000000000,1.60000000000,3.60000000000,18.50000000000,10.50000000000,28.30000000000
-118.6508,39.3799,Fallon Naval Air Station,NV,39.38000000000,-118.65000000000,39.37990000000,-118.65080000000,"195","185","205",2.80000000000,0.80000000000,13.80000000000,53.40000000000,15.50000000000,113.90000000000
-119.7708,39.3699,Steamboat Hills,NV,39.37000000000,-119.77000000000,39.36990000000,-119.77080000000,"210","200","230",3.40000000000,2.00000000000,5.00000000000,44.40000000000,27.80000000000,65.30000000000
-118.665,39.356,Carson Lake Corral,NV,39.35610000000,-118.66420000000,39.35600000000,-118.66500000000,"125","110","135",1.60000000000,0.40000000000,8.80000000000,11.40000000000,3.00000000000,25.20000000000
-116.8575,39.3268,Spencer Hot Springs,NV,39.32690000000,-116.85670000000,39.32680000000,-116.85750000000,"95","75","105",1.10000000000,0.20000000000,6.30000000000,2.70000000000,0.60000000000,6.30000000000
-117.5501,39.3127,Smith Creek Valley area,NV,39.31280000000,-117.54930000000,39.31270000000,-117.55010000000,"125","120","135",1.60000000000,0.40000000000,8.80000000000,12.50000000000,3.40000000000,27.10000000000
-118.7238,39.2079,Lee Hot Springs,NV,39.20800000000,-118.72300000000,39.20790000000,-118.72380000000,"150","130","165",2.00000000000,0.50000000000,11.30000000000,26.40000000000,6.90000000000,58.10000000000
-119.1775,39.1616,Wabuska Hot Springs,NV,39.16170000000,-119.17670000000,39.16160000000,-119.17750000000,"115","110","125",1.40000000000,0.40000000000,7.90000000000,8.50000000000,2.30000000000,18.50000000000
-117.1368,39.0279,McLeod 88 (Big Smokey Valley),NV,39.02800000000,-117.13600000000,39.02790000000,-117.13680000000,"120","110","130",1.50000000000,0.40000000000,8.30000000000,9.90000000000,2.60000000000,21.60000000000
-118.1961,38.919,Wedell Hot Spring (Gabbs),NV,38.91910000000,-118.19530000000,38.91900000000,-118.19610000000,"140","115","150",1.80000000000,0.40000000000,10.00000000000,17.70000000000,4.50000000000,39.60000000000
-117.1808,38.8216,Darrough Hot Springs,NV,38.82170000000,-117.18000000000,38.82160000000,-117.18080000000,"120","115","135",1.50000000000,0.40000000000,8.80000000000,11.30000000000,3.00000000000,24.80000000000
-119.174,38.7671,Wilson Hot Spring,NV,38.76720000000,-119.17320000000,38.76710000000,-119.17400000000,"100","95","110",1.20000000000,0.30000000000,6.70000000000,4.30000000000,1.10000000000,9.40000000000
-118.6508,38.5299,Hawthorne,NV,38.53000000000,-118.65000000000,38.52990000000,-118.65080000000,"100","90","120",1.20000000000,0.30000000000,6.00000000000,4.20000000000,1.10000000000,9.50000000000
-115.5297,38.4339,Railroad Valley,NV,38.43400000000,-115.52900000000,38.43390000000,-115.52970000000,"135","125","145",1.80000000000,0.50000000000,9.60000000000,17.10000000000,4.60000000000,36.90000000000
-117.8708,37.8599,Emigrant,NV,37.86000000000,-117.87000000000,37.85990000000,-117.87080000000,"165","130","210",2.30000000000,0.50000000000,13.80000000000,40.10000000000,9.60000000000,90.30000000000
-118.0508,37.8599,Fish Lake Valley,NV,37.86000000000,-118.05000000000,37.85990000000,-118.05080000000,"205","190","210",3.00000000000,0.80000000000,13.80000000000,57.10000000000,17.10000000000,119.70000000000
-122.004,45.0183,Carey (Austin) Hot Springs,OR,45.01850000000,-122.00300000000,45.01830000000,-122.00400000000,"100","90","115",1.40000000000,0.30000000000,6.00000000000,4.10000000000,1.10000000000,8.90000000000
-117.6259,45.0178,Medical Hot Springs,OR,45.01800000000,-117.62500000000,45.01780000000,-117.62590000000,"105","95","110",1.40000000000,0.30000000000,8.30000000000,5.70000000000,1.50000000000,12.50000000000
-121.2006,44.8608,Kahneetah Hot Springs,OR,44.86100000000,-121.19960000000,44.86080000000,-121.20060000000,"115","95","120",1.60000000000,0.30000000000,6.60000000000,6.10000000000,1.70000000000,13.10000000000
-121.976,44.7815,Breitenbush Hot Springs,OR,44.78170000000,-121.97500000000,44.78150000000,-121.97600000000,"150","125","155",1.50000000000,1.00000000000,2.00000000000,7.90000000000,4.30000000000,12.50000000000
-122.05,44.1928,Belknap/Foley/Bigelow Hot Springs,OR,44.19300000000,-122.04900000000,44.19280000000,-122.05000000000,"105","80","125",4.30000000000,0.80000000000,8.20000000000,7.70000000000,2.40000000000,15.90000000000
-117.4608,44.0231,Neal HS,OR,44.02330000000,-117.46000000000,44.02310000000,-117.46080000000,"150","130","165",2.10000000000,0.50000000000,12.90000000000,29.60000000000,7.30000000000,66.20000000000
-119.6479,44.0018,Weberg Hot Springs,OR,44.00200000000,-119.64700000000,44.00180000000,-119.64790000000,"100","90","105",1.40000000000,0.30000000000,6.80000000000,3.90000000000,1.10000000000,8.50000000000
-117.2341,43.9898,Vale HS,OR,43.99000000000,-117.23330000000,43.98980000000,-117.23410000000,"145","120","155",7.60000000000,2.60000000000,17.50000000000,45.20000000000,17.90000000000,85.60000000000
-117.5008,43.8915,Little Valley area,OR,43.89170000000,-117.50000000000,43.89150000000,-117.50080000000,"125","120","135",1.70000000000,0.40000000000,10.40000000000,14.60000000000,3.80000000000,31.90000000000
-118.5462,43.8567,Clark Ranch,OR,43.85690000000,-118.54530000000,43.85670000000,-118.54620000000,"110","100","115",1.50000000000,0.40000000000,8.80000000000,7.10000000000,1.80000000000,15.60000000000
-117.1568,43.7628,Mitchell Butte,OR,43.76300000000,-117.15600000000,43.76280000000,-117.15680000000,"120","95","130",1.70000000000,0.30000000000,10.00000000000,10.10000000000,2.30000000000,23.30000000000
-121.2342,43.7165,Newberry Caldera,OR,43.71670000000,-121.23330000000,43.71650000000,-121.23420000000,"275","265","300",7.50000000000,0.00000000000,15.00000000000,124.20000000000,35.40000000000,236.70000000000
-122.2875,43.7052,McCredie (Winino) Hot Springs,OR,43.70540000000,-122.28650000000,43.70520000000,-122.28750000000,"95","90","120",1.30000000000,0.30000000000,7.90000000000,5.10000000000,1.20000000000,11.70000000000
-118.1892,43.4665,Riverside area (Luce HS),OR,43.46670000000,-118.18830000000,43.46650000000,-118.18920000000,"105","100","125",1.40000000000,0.40000000000,9.60000000000,8.10000000000,1.90000000000,18.50000000000
-118.6399,43.4408,Crane Hot Springs,OR,43.44100000000,-118.63900000000,43.44080000000,-118.63990000000,"105","100","110",1.40000000000,0.40000000000,8.30000000000,6.00000000000,1.60000000000,13.10000000000
-122.368,43.2938,Umpqua Hot Springs,OR,43.29400000000,-122.36700000000,43.29380000000,-122.36800000000,"95","90","110",1.30000000000,0.30000000000,7.10000000000,4.10000000000,1.00000000000,9.00000000000
-119.0542,43.1815,Harney Lake area,OR,43.18170000000,-119.05330000000,43.18150000000,-119.05420000000,"105","95","115",1.40000000000,0.30000000000,8.80000000000,6.30000000000,1.60000000000,14.00000000000
-121.9875,42.8963,Maazama Well (Crater Lake),OR,42.89650000000,-121.98650000000,42.89630000000,-121.98750000000,"140","130","180",2.00000000000,0.50000000000,14.20000000000,32.30000000000,7.30000000000,73.90000000000
-120.6459,42.7248,Summer Lake Hot Springs,OR,42.72500000000,-120.64500000000,42.72480000000,-120.64590000000,"110","105","120",1.50000000000,0.40000000000,9.20000000000,8.30000000000,2.10000000000,18.20000000000
-118.5339,42.5438,Alvord HS,OR,42.54400000000,-118.53300000000,42.54380000000,-118.53390000000,"135","125","140",2.80000000000,0.50000000000,10.80000000000,19.50000000000,5.70000000000,40.70000000000
-118.3469,42.3458,Mickey HS,OR,42.34600000000,-118.34600000000,42.34580000000,-118.34690000000,"170","160","180",4.00000000000,1.20000000000,11.30000000000,41.00000000000,15.40000000000,78.30000000000
-118.6009,42.3331,Hot (Borax) Lake,OR,42.33330000000,-118.60000000000,42.33310000000,-118.60090000000,"150","140","160",5.30000000000,1.30000000000,15.00000000000,42.90000000000,15.30000000000,83.40000000000
-119.7769,42.2968,Fisher Hot Spring,OR,42.29700000000,-119.77600000000,42.29680000000,-119.77690000000,"95","90","110",1.30000000000,0.30000000000,5.00000000000,3.10000000000,0.90000000000,6.50000000000
-121.7676,42.2331,Klamath Falls area,OR,42.23330000000,-121.76670000000,42.23310000000,-121.76760000000,"105","95","120",3.60000000000,1.70000000000,12.90000000000,11.50000000000,4.10000000000,23.40000000000
-119.8819,42.2258,Crump's HS,OR,42.22600000000,-119.88100000000,42.22580000000,-119.88190000000,"150","120","160",4.20000000000,0.90000000000,20.00000000000,44.00000000000,11.80000000000,95.80000000000
-120.3609,42.1998,Lakeview area (Hunters and Barry Ranch Hot Springs),OR,42.20000000000,-120.36000000000,42.19980000000,-120.36090000000,"135","125","140",2.80000000000,0.90000000000,10.80000000000,20.10000000000,6.80000000000,41.00000000000
-118.3784,42.188,Trout Creek,OR,42.18820000000,-118.37760000000,42.18800000000,-118.37840000000,"115","100","125",1.60000000000,0.40000000000,9.60000000000,9.10000000000,2.20000000000,20.50000000000
-121.6169,42.1728,Olene Hot Springs,OR,42.17300000000,-121.61600000000,42.17280000000,-121.61690000000,"110","105","120",1.50000000000,0.40000000000,9.20000000000,8.30000000000,2.10000000000,18.10000000000
-117.7598,42.0807,McDermitt area,OR,42.08090000000,-117.75900000000,42.08070000000,-117.75980000000,"95","90","110",1.30000000000,0.30000000000,8.30000000000,4.60000000000,1.10000000000,10.40000000000
-112.729,39.6132,"Abraham (Baker, Crater) Hot Springs",UT,39.61330000000,-112.72830000000,39.61320000000,-112.72900000000,"90","85","110",1.20000000000,0.30000000000,8.30000000000,4.00000000000,0.90000000000,9.30000000000
-112.2016,38.6123,Joseph Hot Springs,UT,38.61240000000,-112.20100000000,38.61230000000,-112.20160000000,"90","85","110",2.40000000000,0.60000000000,10.00000000000,5.30000000000,1.50000000000,11.60000000000
-112.5507,38.5999,Cove Fort - Sulphurdale - Liquid,UT,38.60000000000,-112.55000000000,38.59990000000,-112.55070000000,"150","145","155",4.00000000000,0.80000000000,8.00000000000,25.70000000000,9.90000000000,46.60000000000
-112.5507,38.5999,Cove Fort - Sulphurdale - Vapor,UT,38.60000000000,-112.55000000000,38.59990000000,-112.55070000000,"155","150","180",0.20000000000,0.10000000000,0.40000000000,1.70000000000,0.80000000000,2.80000000000
-112.849,38.4999,Roosevelt HS,UT,38.50000000000,-112.84830000000,38.49990000000,-112.84900000000,"250","240","260",8.50000000000,4.00000000000,13.50000000000,119.50000000000,61.50000000000,194.10000000000
-113.204,38.1833,Thermo Hot Springs,UT,38.18330000000,-113.20330000000,38.18330000000,-113.20400000000,"125","105","130",3.00000000000,1.00000000000,12.00000000000,15.50000000000,4.90000000000,32.30000000000
-113.5623,37.6616,Newcastle area,UT,37.66170000000,-113.56170000000,37.66160000000,-113.56230000000,"110","110","135",2.30000000000,0.60000000000,10.40000000000,12.30000000000,3.50000000000,26.70000000000
-121.6715,48.7611,Baker Hot Spring,WA,48.76130000000,-121.67050000000,48.76110000000,-121.67150000000,"115","110","125",4.00000000000,2.00000000000,20.00000000000,22.70000000000,7.50000000000,47.20000000000
-110.687,44.1146,Huckleberry Hot Springs,WY,44.11470000000,-110.68630000000,44.11460000000,-110.68700000000,"120","95","135",1.70000000000,0.30000000000,41.70000000000,38.70000000000,4.70000000000,98.70000000000
